id;goal_id;goal;makedate;user_id;origin_id;origin;degree_id_1;degree_name_1;degree_origin_1;subject_id_1;subject_name_1;subject_origin_id_1;semester_1;degree_id_2;degree_name_2;degree_origin_2;subject_id_2;subject_name_2;subject_origin_id_2;semester_2;degree_id_3;degree_name_3;degree_origin_3;subject_id_3;subject_name_3;subject_origin_id_3;semester_3;degree_id_4;degree_name_4;degree_origin_4;subject_id_4;subject_name_4;subject_origin_id_4;semester_4;degree_id_5;degree_name_5;degree_origin_5;subject_id_5;subject_name_5;subject_origin_id_5;semester_5;social goals;communication and contact;volunteer work and idealism;career goals;grades;duration of studies;graduation;orientation;job opportunities;networking;status and wealth;safety;educational goals;knowledge;comprehension;competences;personal growth;scientific methods;concrete goals;practical experiences;going abroad;foreign languages;temporal scope;within this semester;within studies;beyond studies;private or professional;professional;private;other tags;nonsense;fun, happiness, satisfaction;S.M.A.R.T.;programming;too vague;sport
1054;1619;Mein Studium abschließen.;2019-04-12 19:32:37.207779+00:00;id: de.uni-bremen.elearning, origin: acc6f67bf03c99bdae024af384ce65ba;acc6f67bf03c99bdae024af384ce65ba;de.uni-bremen.elearning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1055;1621;Unabhängigkeit;2019-04-13 16:22:23.687919+00:00;id: de.uni-bremen.elearning, origin: 5b10e2652548c3691b08981aeff5b9b4;5b10e2652548c3691b08981aeff5b9b4;de.uni-bremen.elearning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
1056;1622;Mein Studium abschließen;2019-04-14 16:52:22.786256+00:00;id: de.uni-bremen.elearning, origin: 380d7180a597058a4da9d2fb53e61b0a;380d7180a597058a4da9d2fb53e61b0a;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;57.0;Wirtschaftsingenieurwesen Produktionstechnik, B.Sc.;777;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1057;1629;Möglichst viel lernen.;2019-04-15 15:20:56.694995+00:00;id: de.uni-hannover.studip, origin: 24cfa54a8fe04d33cb3b9d7b5c7146a3;24cfa54a8fe04d33cb3b9d7b5c7146a3;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
1058;1630;Mein Studium mit möglichst wenig Aufwand abschliessen;2019-04-15 15:21:07.498377+00:00;id: de.uni-hannover.studip, origin: 624d46400988c9fdbd01b81e9ac824e7;624d46400988c9fdbd01b81e9ac824e7;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;101.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1059;1632;möglichst viel lernen;2019-04-15 15:22:22.601806+00:00;id: de.uni-hannover.studip, origin: 2834a53fd524e0f131801c39c4becf5d;2834a53fd524e0f131801c39c4becf5d;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;110.0;Technische Informatik (Bachelor);c62e9171726ab72302a04aaadf28a4ec;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
1060;1633;Promovieren;2019-04-15 15:23:54.388940+00:00;id: de.uni-hannover.studip, origin: 59438ce1da909fe28cca7184bc100123;59438ce1da909fe28cca7184bc100123;de.uni-hannover.studip;19.0;;0;111.0;Politische Wissenschaft (Bachelor);912e81c05919f3ee4de1677b83b4314c;0.0;19.0;;0;112.0;Sozialwissenschaften (Bachelor);24e247f1dd38fac8a1dd83406185477f;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
1061;1636;Abschlüsse;2019-04-15 15:25:00.963037+00:00;id: de.uni-hannover.studip, origin: cdd1965ffddae2a9ba7c1149d6961cd4;cdd1965ffddae2a9ba7c1149d6961cd4;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;113.0;Wirtschaftswissenschaften (Master);1d60016f49930b02cd77fcb8bcefed24;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1062;1637;Berufsperspektiven;2019-04-15 15:25:37.515045+00:00;id: de.uni-hannover.studip, origin: cdd1965ffddae2a9ba7c1149d6961cd4;cdd1965ffddae2a9ba7c1149d6961cd4;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;113.0;Wirtschaftswissenschaften (Master);1d60016f49930b02cd77fcb8bcefed24;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
1063;1638;Dies ist ein Test um zu schauen ob Daten aus Hannover ankommen;2019-04-15 15:40:45.023519+00:00;id: de.uni-hannover.studip, origin: 624d46400988c9fdbd01b81e9ac824e7;624d46400988c9fdbd01b81e9ac824e7;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;101.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False
1064;1640;Studium abschließen;2019-04-15 15:44:42.554122+00:00;id: de.uni-hannover.studip, origin: 16ac438faefd60c6acf246583e09d85a;16ac438faefd60c6acf246583e09d85a;de.uni-hannover.studip;19.0;;0;114.0;Pflanzenbiotechnologie (Bachelor);d0b88947f33a486481dda702fd0a6bb3;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1065;1641;mindestens einen Notendurchschnitt von 1,9 am Ende;2019-04-15 15:45:08.061193+00:00;id: de.uni-hannover.studip, origin: 16ac438faefd60c6acf246583e09d85a;16ac438faefd60c6acf246583e09d85a;de.uni-hannover.studip;19.0;;0;114.0;Pflanzenbiotechnologie (Bachelor);d0b88947f33a486481dda702fd0a6bb3;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1066;1643;Spanisch lernen;2019-04-15 15:45:51.374987+00:00;id: de.uni-hannover.studip, origin: b742f46fb7b33999b52d0e215b4526c6;b742f46fb7b33999b52d0e215b4526c6;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False
1067;1644;ein Auslandssemester in Barcelona absolvieren;2019-04-15 15:46:25.338919+00:00;id: de.uni-hannover.studip, origin: b742f46fb7b33999b52d0e215b4526c6;b742f46fb7b33999b52d0e215b4526c6;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False
1068;1645;eine Masterarbeit scchreiben;2019-04-15 15:46:44.086636+00:00;id: de.uni-hannover.studip, origin: b742f46fb7b33999b52d0e215b4526c6;b742f46fb7b33999b52d0e215b4526c6;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1069;1646;Eine Firma begründen;2019-04-15 15:46:54.933624+00:00;id: de.uni-hannover.studip, origin: 56e9cac516963e18ef797bb913663cc4;56e9cac516963e18ef797bb913663cc4;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False
1070;1647;Arbeitgeber für circa 500 Leute ;2019-04-15 15:48:27.361321+00:00;id: de.uni-hannover.studip, origin: 56e9cac516963e18ef797bb913663cc4;56e9cac516963e18ef797bb913663cc4;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
1071;1651;Ein Unternehmen im  Industrie 4.0 Dienstleistung- Anbieter in 5 verschiedenen Bundesland;2019-04-15 15:50:44.342085+00:00;id: de.uni-hannover.studip, origin: 56e9cac516963e18ef797bb913663cc4;56e9cac516963e18ef797bb913663cc4;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;True;False;False;True;False;False;False
1072;1652;Mein Studium abschließen;2019-04-15 15:51:26.905130+00:00;id: de.uni-hannover.studip, origin: 93a5a77f0e49e45393dfc6e7245d4d90;93a5a77f0e49e45393dfc6e7245d4d90;de.uni-hannover.studip;19.0;;0;117.0;Maschinenbau (Bachelor);79f839ce28b55fd0cdd43e4f92ac7a88;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1073;1653;Eine der Top 100 Unternehmen leiten;2019-04-15 15:51:37.352570+00:00;id: de.uni-hannover.studip, origin: 56e9cac516963e18ef797bb913663cc4;56e9cac516963e18ef797bb913663cc4;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;True;False;False;True;False;False;False
1074;1656;Fähigkeiten erwerben;2019-04-15 15:52:28.328587+00:00;id: de.uni-hannover.studip, origin: 85c7ac63c94b1ab8fcbdb55c8a060e29;85c7ac63c94b1ab8fcbdb55c8a060e29;de.uni-hannover.studip;19.0;;0;116.0;Informatik (Bachelor);1f23e14d5e5de4c313d58c0c7dfab6ab;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
1075;1658;Erfahrung sammeln;2019-04-15 15:52:52.213314+00:00;id: de.uni-hannover.studip, origin: 85c7ac63c94b1ab8fcbdb55c8a060e29;85c7ac63c94b1ab8fcbdb55c8a060e29;de.uni-hannover.studip;19.0;;0;116.0;Informatik (Bachelor);1f23e14d5e5de4c313d58c0c7dfab6ab;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
1076;1659;Vollbefriedigend im Examen;2019-04-15 15:53:56.904949+00:00;id: de.uni-hannover.studip, origin: e0659c4e77ed3b65d5de7083d65c7cfb;e0659c4e77ed3b65d5de7083d65c7cfb;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1077;1660;LL.B. IT-Recht;2019-04-15 15:54:27.383662+00:00;id: de.uni-hannover.studip, origin: e0659c4e77ed3b65d5de7083d65c7cfb;e0659c4e77ed3b65d5de7083d65c7cfb;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1078;1661;Regelstudienzeit max. +1S;2019-04-15 15:54:50.914439+00:00;id: de.uni-hannover.studip, origin: e0659c4e77ed3b65d5de7083d65c7cfb;e0659c4e77ed3b65d5de7083d65c7cfb;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1079;1662;Englisch C1;2019-04-15 15:56:02.276916+00:00;id: de.uni-hannover.studip, origin: e0659c4e77ed3b65d5de7083d65c7cfb;e0659c4e77ed3b65d5de7083d65c7cfb;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False
1080;1664;Master-Studium beginnen;2019-04-15 16:00:32.189555+00:00;id: de.uni-hannover.studip, origin: acd8fbe636329c5d15bd2861c6a2ea59;acd8fbe636329c5d15bd2861c6a2ea59;de.uni-hannover.studip;19.0;;0;116.0;Informatik (Bachelor);1f23e14d5e5de4c313d58c0c7dfab6ab;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1081;1666;Verwaltung;2019-04-15 16:07:22.668362+00:00;id: de.uni-hannover.studip, origin: 5701fcfa9b515d70558bc88e02360cdc;5701fcfa9b515d70558bc88e02360cdc;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;111.0;Politische Wissenschaft (Bachelor);912e81c05919f3ee4de1677b83b4314c;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
1082;1668;Bachlor Informatik;2019-04-15 16:15:45.166723+00:00;id: de.uni-hannover.studip, origin: 3e7ff7f279bb4692c56428259ae3eda4;3e7ff7f279bb4692c56428259ae3eda4;de.uni-hannover.studip;19.0;;0;118.0;Energietechnik (Bachelor);af670417c805d61747aca513d2d633c6;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1083;1669;Mein Studium abschließen ;2019-04-15 16:19:34.326078+00:00;id: de.uni-hannover.studip, origin: 04bb2abf9ce45c2bca2c7d2eaf546b86;04bb2abf9ce45c2bca2c7d2eaf546b86;de.uni-hannover.studip;19.0;;0;119.0;Technical Education (Bachelor);b274e36befe0b432efcddf4e4c3612c8;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1084;1670;Erfolgreich im Job sein ;2019-04-15 16:20:10.098723+00:00;id: de.uni-hannover.studip, origin: 04bb2abf9ce45c2bca2c7d2eaf546b86;04bb2abf9ce45c2bca2c7d2eaf546b86;de.uni-hannover.studip;19.0;;0;119.0;Technical Education (Bachelor);b274e36befe0b432efcddf4e4c3612c8;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
1085;1671;Studium abschliesen;2019-04-15 16:20:51.746800+00:00;id: de.uni-hannover.studip, origin: 74c4e75373025ec9e76af785ed16b1be;74c4e75373025ec9e76af785ed16b1be;de.uni-hannover.studip;19.0;;0;118.0;Energietechnik (Bachelor);af670417c805d61747aca513d2d633c6;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1086;1673;zwischenmenschlich wachsen.;2019-04-15 16:27:51.463606+00:00;id: de.uni-hannover.studip, origin: 2834a53fd524e0f131801c39c4becf5d;2834a53fd524e0f131801c39c4becf5d;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;110.0;Technische Informatik (Bachelor);c62e9171726ab72302a04aaadf28a4ec;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False
1087;1675;Zugriff auf Noten;2019-04-15 16:32:30.272433+00:00;id: de.uni-hannover.studip, origin: cde77a2d43dfb87de412012fba343081;cde77a2d43dfb87de412012fba343081;de.uni-hannover.studip;19.0;;0;120.0;Wirtschaftswissenschaften (Bachelor);1a9f55dae11ed0579aa613fc92036472;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
1088;1676;Bachelor mit 1,9 oder besser;2019-04-15 16:35:52.471328+00:00;id: de.uni-hannover.studip, origin: 36c0942a5d3ad071cb6a716454d7a448;36c0942a5d3ad071cb6a716454d7a448;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1089;1677;Praktika absolvieren;2019-04-15 16:36:41.190752+00:00;id: de.uni-hannover.studip, origin: 36c0942a5d3ad071cb6a716454d7a448;36c0942a5d3ad071cb6a716454d7a448;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False
1090;1679;von der Uni direkt abgeworben werden;2019-04-15 16:37:50.126776+00:00;id: de.uni-hannover.studip, origin: 36c0942a5d3ad071cb6a716454d7a448;36c0942a5d3ad071cb6a716454d7a448;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
1091;1681;Mein Studium Abschließen ;2019-04-15 16:45:12.971744+00:00;id: de.uni-hannover.studip, origin: 2eae906eab1d354761168347c630ded4;2eae906eab1d354761168347c630ded4;de.uni-hannover.studip;19.0;;0;117.0;Maschinenbau (Bachelor);79f839ce28b55fd0cdd43e4f92ac7a88;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1092;1682;In Regelstudienzeit studieren.;2019-04-15 16:45:23.008071+00:00;id: de.uni-hannover.studip, origin: 18a4d65ddbbc12b272d7e03f6316e388;18a4d65ddbbc12b272d7e03f6316e388;de.uni-hannover.studip;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
1093;1683;Berufserfahrungen sammeln.;2019-04-15 16:46:11.565917+00:00;id: de.uni-hannover.studip, origin: 18a4d65ddbbc12b272d7e03f6316e388;18a4d65ddbbc12b272d7e03f6316e388;de.uni-hannover.studip;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
1094;1685;einen möglichst guten Abschluss machen;2019-04-15 16:52:37.316413+00:00;id: de.uni-hannover.studip, origin: 9da0c78acc8d7b51faf25c2001890e01;9da0c78acc8d7b51faf25c2001890e01;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;0.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1095;1687;Neue Themenbereiche kennenlernen und so neue Interesse entdecken;2019-04-15 16:54:15.356297+00:00;id: de.uni-hannover.studip, origin: 9da0c78acc8d7b51faf25c2001890e01;9da0c78acc8d7b51faf25c2001890e01;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;0.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
1096;1688;"""über den Tellerrand schauen""";2019-04-15 16:54:48.531415+00:00;id: de.uni-hannover.studip, origin: 9da0c78acc8d7b51faf25c2001890e01;9da0c78acc8d7b51faf25c2001890e01;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;0.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
1097;1691;Mein Studium abschließen;2019-04-15 17:00:22.926438+00:00;id: de.uni-hannover.studip, origin: 96d9861461d228cdff3747597604c84e;96d9861461d228cdff3747597604c84e;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;1.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1098;1692;Mich stärker in die Rolle des Lehrers hineinversetzen;2019-04-15 17:01:20.123397+00:00;id: de.uni-hannover.studip, origin: 96d9861461d228cdff3747597604c84e;96d9861461d228cdff3747597604c84e;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;1.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
1099;1693;Erasmus Netzwerk beibehalten;2019-04-15 17:03:11.403726+00:00;id: de.uni-hannover.studip, origin: 96d9861461d228cdff3747597604c84e;96d9861461d228cdff3747597604c84e;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;1.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False
1100;1694;Mehr Unterrichtserfahrungen sammeln;2019-04-15 17:03:28.565093+00:00;id: de.uni-hannover.studip, origin: 96d9861461d228cdff3747597604c84e;96d9861461d228cdff3747597604c84e;de.uni-hannover.studip;24.0;(alle);xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx;122.0;Fächerübergreifender Bachelor (Bachelor);a920ddec38d899be0151935eff73e823;1.0;19.0;;0;121.0;Lehramt an Gymnasien (Master);056e1ee916f907ae4158c06b98a99022;0.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
1101;1695;Spaß;2019-04-15 17:05:03.805143+00:00;id: de.uni-hannover.studip, origin: 4a1a556aad9597c2e1e9efb6c9338f7a;4a1a556aad9597c2e1e9efb6c9338f7a;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False
1102;1696;Studium abschließen;2019-04-15 17:06:07.884947+00:00;id: de.uni-hannover.studip, origin: b66e8f6770e2edd8695d6db0ccc426df;b66e8f6770e2edd8695d6db0ccc426df;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
1103;1697;Erfahrung;2019-04-15 17:22:44.585025+00:00;id: de.uni-hannover.studip, origin: acfd2674cb0d30ea7280bc1a392f6bbe;acfd2674cb0d30ea7280bc1a392f6bbe;de.uni-hannover.studip;19.0;;0;117.0;Maschinenbau (Bachelor);79f839ce28b55fd0cdd43e4f92ac7a88;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
1104;1701;Mein Studium abschließen;2019-04-15 17:32:13.113157+00:00;id: de.uni-hannover.studip, origin: 12d4fb6e411132cbde5f47d795a35b4b;12d4fb6e411132cbde5f47d795a35b4b;de.uni-hannover.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
